B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.3X.AAVA.01A.11R.A41I.07	0.0520778794640686	0.072344037686791	0.0266316936936819	0.139119432973312	0	0.199905974753693	0	0.0380181247143842	0.0270215042616161	0	0	0.0630620867668277	0.00537708971048212	0.0658892003182849	0.0364946481400757	0.152607669706528	0.0666673457918058	0	0.0488236675817536	0	0	0.00595964443669538	0	0.289778848139637	0.965042761046684
TCGA.W5.AA2G.01A.11R.A41I.07	0.056695331664762	0	0.00344767081301515	0.0405954376196167	0	0.210198385855131	0.00839025699502391	0.00595084847278597	0.0149927560459745	0	0	0.0488790529553014	0.0499113434884196	0.185212024921384	0.108620269124052	0.161039923754392	0.0356489413858813	0	0.0643660378983737	0	0.00605171900588655	0	0	0.204773585651305	1.00120059990274
TCGA.ZU.A8S4.01A.11R.A41I.07	0	0	0.00464005334886928	0.438461430947144	0	0.0144912496026877	0.0457942819932946	0.0254920732477677	0.0241662106909033	0.00192754805124253	0	0.00780774814748415	0	0.0883641640750158	0.087006796273342	0.209834957154203	0.0199572572215808	0	0.0147977608429206	0	0	0.0172584684035449	0	0.482287749126515	0.875184991079866
TCGA.WD.A7RX.01A.12R.A41I.07	0.186572392012074	0	0.0268562264578774	0.179387255496659	0	0.171642076690225	0.0070622251463176	0.0271859228408165	0.117539999326883	0.0199698988261513	0	0	0.00186588441027771	0.0920820576672409	0.106736685023359	0.0397096010249817	0.00670328536478413	0	0.0166864897123528	0	0	0	0	0.393939186054845	0.923465439047175
TCGA.ZH.A8Y5.01A.11R.A41I.07	0	0.115178774264122	0	0.0301552841320307	0	0.186996589097649	0	0.0764570034776609	0.0147761113641052	0	0	0.0340656807395463	0	0.168629189391912	0	0.231743466820163	0.000525452863928727	0.071074955461788	0.0540928927199547	0	0	0.0163045996671396	0.44	0.0268527823188794	1.07132156344733
TCGA.W5.AA31.01A.11R.A41I.07	0.0606611434174145	0	0.00472305828719308	0.0343819474647334	0	0.106965592912762	0	0.00146491300898961	0.032537112680744	0.00508188860861514	0	0.0570945599752031	0.0190148225575939	0.37223751162	0.0631475049128009	0.0813699020703544	0.103463036798547	0	0	0.0233544137327799	0	0.0345025919522687	0	0.23480357947294	1.00403857369783
TCGA.W6.AA0S.01A.11R.A41I.07	0.035349543777809	0.0161716688473052	0	0.0743505235013661	0	0.211607048153508	0.0382965216198919	0.0238128971446579	0.00420791800090586	0	0.00390450763201097	0.0209636646696462	0.0491254207723006	0.028616781093688	0.128586593482915	0.204862747651588	0.0606755235730405	0	0.0502545488749605	0	0.0171481727507141	0.0320659184536927	0.04	0.162986476844824	1.01550625889027
TCGA.W5.AA33.01A.11R.A41I.07	0.185342714544748	0	0	0.139099020819769	0	0.352830467562634	0.0075100046917237	0	0	0	0	0	0.0279639323905922	0.0894698522796938	0.0496973500586856	0.0979847575056674	0	0.00836656260671211	0	0.0169151445608443	0	0.0248201929789305	0	0.269463514305596	0.9821057020111
TCGA.3X.AAVC.01A.21R.A41I.07	0.0627347704457366	0	0.00970170077031562	0.175996465977013	0	0.105536899031726	0.0538126952398061	0.0488801019089075	0.0497804281213098	0	0.0476161606206007	0	0	0.112871232533969	0.091855572794638	0.0747858951311966	0	0.033193996307516	0	0.129780793927714	0	0.00345328718955133	0.1	0.111775076707194	1.04807884426718
TCGA.W5.AA2O.01A.11R.A41I.07	0.0189176433643806	0.0217421734651435	0	0.0165253631097279	0	0.146528480622797	0	0	0.0358202940027157	0	0	0.0822194086382327	0.0707889328950587	0.187225110176373	0.0613870702222786	0.252773766266932	0.0278056480232642	0	0.0693746835418646	0	0	0.00889142567123133	0.12	0.090151776927736	1.05101900526857
