B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.3G.AB0Q.01A.11R.A42C.07	0.0094921327930197	0.0137124699319702	0	0.255594968533105	0	0.209479607837541	0	0.0111396694992399	0.0114552274356067	0	0	0.0430478213424847	0.0473671407418111	0.0728092776986638	0.0163938093448656	0.188374381453601	0.0614349727846334	0	0.0596985206034584	0	0	0	0.02	0.282544643233536	0.97253626549603
TCGA.XM.A8RI.01A.12R.A42C.07	0.0684775823975527	0	0.0247945129897847	0.251589250063422	0	0.213881068275474	0.00857794340930661	0.213372995503226	0.0447967571502081	0	0	0.0189552698248052	0.00757329285253091	8.17051257696131e-05	0.0204565009729385	0.00612125484910829	0.113508789201966	0	0.00781307738390705	0	0	0	0.0600000000000001	0.153727847142979	1.06743580928657
TCGA.YT.A95E.01A.11R.A42C.07	0	0.0114718038792825	0.00741083409528818	0.29132905048486	0.249821989634208	0.111324374062356	0.0237240489846057	0.0440017981142026	0.0769146500624082	0	0	0.0168675666104485	0.0188223705589731	0	0.0187804091165866	0	0.124591140594415	0	0.00493996380236509	0	0	0	0	0.513091361339443	0.86057813883739
TCGA.X7.A8D8.01A.11R.A42C.07	0.00889956351481145	0	0	0.401406055161916	0.107533099289708	0.0218072947820748	0.00897464806088788	0.0762801605529466	0.0827866641897891	0	0	0.0194733605338755	0.0271724885440289	0.0119432431410364	0.0264957214513949	0	0.185271128579468	0	0.0219565721980626	0	0	0	0	0.427010105218525	0.910514387709498
TCGA.X7.A8M8.01A.11R.A42C.07	0	0.0143464981998556	0.00239288089218513	0.24918769732726	0.252739987139943	0.141617509413328	0.00133106674926722	0.120234791043107	0.0827853596055489	0	0.00792763979193018	0.018340990994324	0.0263519652155349	0.00393643695382948	0.00610593645007705	0.00103954683151951	0.0620186677645051	0	0.0096430256277849	0	0	0	0	0.483630766018775	0.886118497083278
TCGA.XM.A8RE.01A.11R.A42C.07	0.0134682536013077	0	0.00469076689768884	0.41246986794227	0.0611275100148375	0.124728437872157	0.0144112788494727	0.0565718769174083	0.140989873637504	0	0	0.00865505663344055	0.0261445598701915	0	0.0201123713304394	0.00277331773820377	0.106390091058347	0	0	0	0	0.00746673763673158	0	0.481176835463924	0.883652725854996
TCGA.XU.A92W.01A.11R.A42C.07	0	0	0.00547341948963456	0.381290005387649	0.0799598806972605	0.144258238359225	0.00626258637795751	0.104397913630602	0.128594347436832	0	0.0022517669376148	0	0	0.0034617277344705	0.0107043337940352	0	0.0878863623404443	0	0	0.0375754279679623	0	0.00788398984631299	0	0.382514271573679	0.952223574219333
TCGA.XM.A8RG.01A.11R.A42C.07	0.007645903106003	0	0	0.247936006750378	0	0.20201010695071	0	0.0648496701516525	0.0438446564511492	0	0	0.064359571099726	0.0102919204635197	0.0338191188587739	0.0896271737130863	0.0407129363944427	0.105440789367126	0	0.0894621466934326	0	0	0	0.0600000000000001	0.153433507991504	1.04176539628212
TCGA.4V.A9QU.01A.11R.A42C.07	0	0.0264872407384045	0.0123796700719892	0.313906142847496	0.198558256980828	0.0463471569781422	0	0.0546855408883149	0.104656458629221	0	0	0.0572474209271137	0.0180661457526615	0	0.00904260451323279	0.011623141940403	0.0988677501737266	0	0.0410897159100404	0	0	0.00704275364842688	0	0.451388407711233	0.898380525970577
TCGA.ZB.A96L.01A.11R.A42S.07	0	0	0.00200585959816817	0.343920045419908	0	0.0961907446218914	0	0.050663654351843	0.100227240798734	0	0	0.0485026923358608	0.0233913344264305	0	0.0394282772058089	0.0478086620362712	0.220316912325891	0	0.0275445768791935	0	0	0	0.02	0.22291420828691	1.01231024824646
